time,open_,high,low,close,volume,unknown
2023-03-28T15:05:00+0530,89.375,89.3925,89.375,89.3875,45,51384
2023-03-28T15:10:00+0530,89.3875,89.3875,89.35,89.35,25,51359
2023-03-28T15:15:00+0530,89.35,89.37,89.35,89.3625,146,51366
2023-03-28T15:20:00+0530,89.3625,89.3775,89.36,89.375,174,51371
2023-03-28T15:25:00+0530,89.375,89.385,89.3525,89.3625,228,51456
2023-03-28T15:30:00+0530,89.3625,89.385,89.3625,89.385,46,51424
2023-03-28T15:35:00+0530,89.385,89.385,89.3625,89.365,99,51396
2023-03-28T15:40:00+0530,89.365,89.3875,89.365,89.375,46,51387
2023-03-28T15:45:00+0530,89.375,89.385,89.375,89.375,202,51487
2023-03-28T15:50:00+0530,89.375,89.4075,89.375,89.395,254,51473
2023-03-28T15:55:00+0530,89.395,89.4275,89.395,89.42,1728,52247
2023-03-28T16:00:00+0530,89.42,89.43,89.4175,89.4175,288,52403
2023-03-28T16:05:00+0530,89.4175,89.4325,89.4025,89.425,566,52598
2023-03-28T16:10:00+0530,89.425,89.425,89.4125,89.4125,87,52583
2023-03-28T16:15:00+0530,89.4125,89.4125,89.39,89.4,18,52503
2023-03-28T16:20:00+0530,89.4,89.4,89.365,89.37,162,52470
2023-03-28T16:25:00+0530,89.37,89.3725,89.36,89.3725,307,52297
2023-03-28T16:30:00+0530,89.3725,89.385,89.3725,89.385,26,52332
2023-03-28T16:35:00+0530,89.385,89.41,89.385,89.41,60,52301
2023-03-28T16:40:00+0530,89.41,89.4125,89.41,89.41,12,52296
2023-03-28T16:45:00+0530,89.41,89.425,89.3975,89.405,207,52280
2023-03-28T16:50:00+0530,89.3975,89.41,89.395,89.4,290,52178
2023-03-28T16:55:00+0530,89.4,89.435,89.39,89.435,415,52111
2023-03-29T09:00:00+0530,89.5175,89.54,89.4975,89.5175,363,52224
2023-03-29T09:05:00+0530,89.515,89.5375,89.515,89.53,788,52304
2023-03-29T09:10:00+0530,89.53,89.54,89.5225,89.53,192,52369
2023-03-29T09:15:00+0530,89.53,89.535,89.5,89.5025,182,52419
2023-03-29T09:20:00+0530,89.5025,89.52,89.5,89.52,262,52540
2023-03-29T09:25:00+0530,89.52,89.525,89.5125,89.5175,125,52589
2023-03-29T09:30:00+0530,89.5175,89.5175,89.5,89.515,73,52598
2023-03-29T09:35:00+0530,89.515,89.52,89.515,89.52,14,52585
2023-03-29T09:40:00+0530,89.52,89.525,89.52,89.525,15,52589
2023-03-29T09:45:00+0530,89.525,89.5675,89.525,89.5625,320,52677
2023-03-29T09:50:00+0530,89.5625,89.5725,89.5625,89.57,144,52686
2023-03-29T09:55:00+0530,89.57,89.57,89.5575,89.5625,279,52899
2023-03-29T10:00:00+0530,89.5625,89.5725,89.5625,89.57,178,52968
2023-03-29T10:05:00+0530,89.57,89.575,89.565,89.565,137,53041
2023-03-29T10:10:00+0530,89.565,89.565,89.55,89.55,759,52886
2023-03-29T10:15:00+0530,89.55,89.5625,89.5425,89.5625,42,52874
2023-03-29T10:20:00+0530,89.5625,89.585,89.5625,89.585,115,52847
2023-03-29T10:25:00+0530,89.5825,89.585,89.5625,89.57,74,52944
2023-03-29T10:30:00+0530,89.575,89.59,89.575,89.5775,257,53133
2023-03-29T10:35:00+0530,89.5775,89.585,89.57,89.585,58,53120
2023-03-29T10:40:00+0530,89.585,89.585,89.57,89.5725,45,53109
2023-03-29T10:45:00+0530,89.5725,89.5725,89.56,89.57,126,53119
2023-03-29T10:50:00+0530,89.57,89.605,89.57,89.6025,129,53140
2023-03-29T10:55:00+0530,89.6025,89.615,89.5925,89.5975,296,53092
2023-03-29T11:00:00+0530,89.5975,89.6075,89.5975,89.5975,252,53086
2023-03-29T11:05:00+0530,89.5975,89.625,89.595,89.625,1894,53469
2023-03-29T11:10:00+0530,89.625,89.6375,89.6225,89.625,226,54315
2023-03-29T11:15:00+0530,89.625,89.625,89.615,89.615,7,54320
2023-03-29T11:20:00+0530,89.615,89.6175,89.605,89.605,73,54315
2023-03-29T11:25:00+0530,89.605,89.605,89.5825,89.5825,105,54326
2023-03-29T11:30:00+0530,89.5825,89.5825,89.545,89.545,230,54286
2023-03-29T11:35:00+0530,89.545,89.545,89.5275,89.5325,656,54204
2023-03-29T11:40:00+0530,89.5325,89.5725,89.5325,89.5725,186,54356
2023-03-29T11:45:00+0530,89.5725,89.5775,89.57,89.575,36,54333
2023-03-29T11:50:00+0530,89.575,89.575,89.555,89.5625,3,54341
2023-03-29T11:55:00+0530,89.5625,89.575,89.56,89.56,34,54341
2023-03-29T12:00:00+0530,89.56,89.5625,89.535,89.5625,146,54283
2023-03-29T12:05:00+0530,89.5625,89.565,89.55,89.5525,72,54199
2023-03-29T12:10:00+0530,89.5525,89.5525,89.545,89.545,24,54202
2023-03-29T12:15:00+0530,89.545,89.56,89.545,89.5475,460,54288
2023-03-29T12:20:00+0530,89.5475,89.5475,89.5325,89.5325,19,54273
2023-03-29T12:25:00+0530,89.5325,89.535,89.525,89.525,17,54268
2023-03-29T12:30:00+0530,89.525,89.53,89.5125,89.53,401,54226
2023-03-29T12:35:00+0530,89.53,89.53,89.4975,89.5125,175,54142
2023-03-29T12:40:00+0530,89.5125,89.5125,89.51,89.5125,105,54167
2023-03-29T12:45:00+0530,89.5125,89.53,89.5125,89.52,2,54173
2023-03-29T12:50:00+0530,89.52,89.5475,89.52,89.5475,6,54173
2023-03-29T12:55:00+0530,89.5475,89.5725,89.5475,89.565,203,54156
2023-03-29T13:00:00+0530,89.565,89.565,89.56,89.56,12,54170
2023-03-29T13:05:00+0530,89.56,89.56,89.54,89.54,36,54170
2023-03-29T13:10:00+0530,89.54,89.5625,89.54,89.5625,27,54170
2023-03-29T13:15:00+0530,89.5625,89.5725,89.5625,89.5725,5,54170
2023-03-29T13:20:00+0530,89.5725,89.575,89.565,89.565,4,54165
2023-03-29T13:25:00+0530,89.565,89.575,89.565,89.575,36,54165
2023-03-29T13:30:00+0530,89.575,89.575,89.57,89.57,23,54165
2023-03-29T13:35:00+0530,89.57,89.57,89.55,89.55,13,54172
2023-03-29T13:40:00+0530,89.55,89.57,89.55,89.57,191,54176
2023-03-29T13:45:00+0530,89.57,89.57,89.5425,89.56,44,54291
2023-03-29T13:50:00+0530,89.56,89.57,89.55,89.565,189,54298
2023-03-29T13:55:00+0530,89.565,89.565,89.56,89.565,181,54299
2023-03-29T14:00:00+0530,89.57,89.57,89.5525,89.5525,260,54508
2023-03-29T14:05:00+0530,89.5525,89.5525,89.5525,89.5525,1,54503
2023-03-29T14:10:00+0530,89.5525,89.5925,89.5525,89.5875,728,54503
2023-03-29T14:15:00+0530,89.5875,89.5875,89.53,89.57,190,54940
2023-03-29T14:20:00+0530,89.57,89.59,89.5525,89.59,319,54973
2023-03-29T14:25:00+0530,89.59,89.61,89.5875,89.6,2221,54585
2023-03-29T14:30:00+0530,89.6,89.615,89.6,89.6125,1022,53911
2023-03-29T14:35:00+0530,89.6125,89.625,89.605,89.61,371,53794
2023-03-29T14:40:00+0530,89.61,89.615,89.605,89.6075,82,53784
2023-03-29T14:45:00+0530,89.6075,89.6475,89.6075,89.645,228,53763
2023-03-29T14:50:00+0530,89.645,89.6575,89.64,89.6475,415,53928
2023-03-29T14:55:00+0530,89.6475,89.6825,89.6475,89.6825,165,53878
2023-03-29T15:00:00+0530,89.6825,89.7575,89.6825,89.73,781,54103
2023-03-29T15:05:00+0530,89.73,89.7325,89.7025,89.73,203,54203
2023-03-29T15:10:00+0530,89.73,89.7625,89.73,89.7525,910,54540
2023-03-29T15:15:00+0530,89.7525,89.7525,89.7325,89.745,215,54742
2023-03-29T15:20:00+0530,89.745,89.755,89.745,89.755,113,54810
2023-03-29T15:25:00+0530,89.755,89.8,89.7475,89.79,1177,55139
2023-03-29T15:30:00+0530,89.79,89.79,89.7525,89.76,589,55813
2023-03-29T15:35:00+0530,89.76,89.7725,89.745,89.755,654,56103
2023-03-29T15:40:00+0530,89.755,89.755,89.7375,89.745,52,56098
2023-03-29T15:45:00+0530,89.755,89.755,89.725,89.725,29,56098
2023-03-29T15:50:00+0530,89.725,89.725,89.71,89.71,18,56088
2023-03-29T15:55:00+0530,89.71,89.7125,89.695,89.695,20,56097
2023-03-29T16:00:00+0530,89.695,89.71,89.695,89.6975,69,56106
2023-03-29T16:05:00+0530,89.6975,89.6975,89.6825,89.69,105,56101
2023-03-29T16:10:00+0530,89.69,89.7,89.685,89.7,164,56082
2023-03-29T16:15:00+0530,89.7,89.71,89.7,89.7,74,56110
2023-03-29T16:20:00+0530,89.7,89.7175,89.7,89.7175,28,56115
2023-03-29T16:25:00+0530,89.7175,89.75,89.7175,89.75,82,56104
2023-03-29T16:30:00+0530,89.75,89.76,89.74,89.755,151,56159
2023-03-29T16:35:00+0530,89.755,89.755,89.7225,89.7225,3,56160
2023-03-29T16:40:00+0530,89.7225,89.73,89.7175,89.73,94,56153
2023-03-29T16:45:00+0530,89.73,89.74,89.7125,89.7375,218,56156
2023-03-29T16:50:00+0530,89.7375,89.745,89.715,89.745,243,56277
2023-03-29T16:55:00+0530,89.745,89.8,89.745,89.8,339,56193
2023-03-31T09:00:00+0530,89.92,89.92,89.8825,89.89,968,56364
2023-03-31T09:05:00+0530,89.89,89.8925,89.8675,89.8725,886,56543
2023-03-31T09:10:00+0530,89.8725,89.875,89.835,89.845,1203,56738
2023-03-31T09:15:00+0530,89.835,89.865,89.8325,89.8625,183,56760
2023-03-31T09:20:00+0530,89.8625,89.8875,89.855,89.8825,413,56730
2023-03-31T09:25:00+0530,89.8825,89.895,89.87,89.895,148,56861
2023-03-31T09:30:00+0530,89.895,89.9175,89.8925,89.9175,198,56882
2023-03-31T09:35:00+0530,89.91,89.94,89.91,89.94,270,56969
2023-03-31T09:40:00+0530,89.9425,89.95,89.9325,89.95,191,56960
2023-03-31T09:45:00+0530,89.945,89.95,89.93,89.93,141,57078
2023-03-31T09:50:00+0530,89.93,89.945,89.93,89.9375,25,57086
2023-03-31T09:55:00+0530,89.9375,89.96,89.9375,89.96,396,57433
2023-03-31T10:00:00+0530,89.96,89.98,89.9525,89.965,257,57456
2023-03-31T10:05:00+0530,89.965,89.965,89.945,89.95,380,57596
2023-03-31T10:10:00+0530,89.95,89.9775,89.95,89.96,75,57605
2023-03-31T10:15:00+0530,89.96,89.9725,89.95,89.9725,154,57629
2023-03-31T10:20:00+0530,89.9725,89.9725,89.9475,89.955,30,57693
2023-03-31T10:25:00+0530,89.955,89.955,89.95,89.95,25,57701
2023-03-31T10:30:00+0530,89.95,89.95,89.95,89.95,6,57701
2023-03-31T10:35:00+0530,89.95,89.95,89.91,89.91,37,57702
2023-03-31T10:40:00+0530,89.91,89.9175,89.905,89.905,216,57754
2023-03-31T10:45:00+0530,89.905,89.925,89.9,89.925,738,57768
2023-03-31T10:50:00+0530,89.925,89.93,89.905,89.905,26,58130
2023-03-31T10:55:00+0530,89.905,89.92,89.905,89.915,208,58026
2023-03-31T11:00:00+0530,89.915,89.9325,89.915,89.9325,245,58093
2023-03-31T11:05:00+0530,89.9325,89.95,89.9325,89.945,97,58119
2023-03-31T11:10:00+0530,89.945,89.945,89.93,89.935,58,58143
2023-03-31T11:15:00+0530,89.935,89.935,89.91,89.91,249,58116
2023-03-31T11:20:00+0530,89.91,89.92,89.9,89.9,13,58124
2023-03-31T11:25:00+0530,89.9,89.9,89.8775,89.8775,25,58128
2023-03-31T11:30:00+0530,89.8775,89.88,89.87,89.87,124,58128
2023-03-31T11:35:00+0530,89.87,89.875,89.87,89.87,356,58183
2023-03-31T11:40:00+0530,89.87,89.88,89.87,89.88,52,58239
2023-03-31T11:45:00+0530,89.88,89.93,89.88,89.93,368,58281
2023-03-31T11:50:00+0530,89.93,89.93,89.8975,89.8975,43,58284
2023-03-31T11:55:00+0530,89.8975,89.8975,89.895,89.895,25,58284
2023-03-31T12:00:00+0530,89.895,89.895,89.89,89.89,27,58309
2023-03-31T12:05:00+0530,89.89,89.9,89.89,89.9,140,58301
2023-03-31T12:10:00+0530,89.9,89.91,89.9,89.91,6,58351
2023-03-31T12:15:00+0530,89.91,89.95,89.91,89.9425,167,58425
2023-03-31T12:20:00+0530,89.9425,89.9425,89.93,89.93,88,58395
2023-03-31T12:25:00+0530,89.93,89.93,89.9,89.9075,173,58507
2023-03-31T12:30:00+0530,89.9075,89.9375,89.9,89.9,196,58465
2023-03-31T12:35:00+0530,89.9,89.92,89.9,89.915,29,58474
2023-03-31T12:40:00+0530,89.915,89.9375,89.915,89.93,11,58491
2023-03-31T12:45:00+0530,89.93,89.93,89.8925,89.8925,43,58501
2023-03-31T12:50:00+0530,89.8925,89.9,89.8775,89.88,47,58463
2023-03-31T12:55:00+0530,89.88,89.88,89.875,89.875,8,58474
2023-03-31T13:00:00+0530,89.875,89.875,89.855,89.855,111,58514
2023-03-31T13:05:00+0530,89.855,89.8625,89.85,89.85,67,58509
2023-03-31T13:10:00+0530,89.85,89.85,89.8375,89.85,83,58508
2023-03-31T13:15:00+0530,89.85,89.855,89.84,89.85,43,58497
2023-03-31T13:20:00+0530,89.85,89.86,89.8425,89.86,230,58593
2023-03-31T13:25:00+0530,89.86,89.87,89.86,89.8625,69,58570
2023-03-31T13:30:00+0530,89.8625,89.8625,89.82,89.83,262,58557
2023-03-31T13:35:00+0530,89.83,89.855,89.825,89.8375,188,58613
2023-03-31T13:40:00+0530,89.8375,89.8375,89.81,89.81,775,58272
2023-03-31T13:45:00+0530,89.81,89.8275,89.79,89.79,225,58187
2023-03-31T13:50:00+0530,89.79,89.8125,89.79,89.8125,61,58111
2023-03-31T13:55:00+0530,89.8125,89.8125,89.7675,89.78,78,58121
2023-03-31T14:00:00+0530,89.78,89.785,89.76,89.7825,88,58126
2023-03-31T14:05:00+0530,89.7825,89.7825,89.75,89.775,72,58114
2023-03-31T14:10:00+0530,89.775,89.795,89.77,89.79,53,58092
2023-03-31T14:15:00+0530,89.79,89.7975,89.79,89.79,19,58102
2023-03-31T14:20:00+0530,89.79,89.795,89.79,89.795,5,58114
2023-03-31T14:25:00+0530,89.795,89.865,89.795,89.86,156,58138
2023-03-31T14:30:00+0530,89.86,89.86,89.765,89.78,1444,58686
2023-03-31T14:35:00+0530,89.78,89.8,89.775,89.8,85,58669
2023-03-31T14:40:00+0530,89.8,89.8375,89.8,89.8375,18,58686
2023-03-31T14:45:00+0530,89.8375,89.85,89.8325,89.8325,7,58686
2023-03-31T14:50:00+0530,89.8325,89.8625,89.82,89.8625,79,58669
2023-03-31T14:55:00+0530,89.8625,89.9,89.8625,89.8775,359,58649
2023-03-31T15:00:00+0530,89.8775,89.8825,89.865,89.865,7,58583
2023-03-31T15:05:00+0530,89.865,89.865,89.845,89.845,2,58583
2023-03-31T15:10:00+0530,89.845,89.845,89.83,89.83,26,58585
2023-03-31T15:15:00+0530,89.83,89.8375,89.83,89.8375,1,58595
2023-03-31T15:20:00+0530,89.8375,89.8375,89.8175,89.8225,12,58590
2023-03-31T15:25:00+0530,89.8225,89.8225,89.8,89.8175,38,58592
2023-03-31T15:30:00+0530,89.8175,89.82,89.8025,89.8025,45,58595
2023-03-31T15:35:00+0530,89.8025,89.8025,89.8,89.8,1,58596
2023-03-31T15:40:00+0530,89.8,89.8125,89.7925,89.8125,36,58602
2023-03-31T15:45:00+0530,89.8125,89.82,89.81,89.82,12,58614
2023-03-31T15:50:00+0530,89.82,89.82,89.8,89.8,24,58617
2023-03-31T15:55:00+0530,89.8,89.8,89.7825,89.79,442,58629
2023-03-31T16:00:00+0530,89.79,89.805,89.79,89.8025,7,58813
2023-03-31T16:05:00+0530,89.805,89.805,89.79,89.8,59,58823
2023-03-31T16:10:00+0530,89.8,89.8075,89.8,89.805,39,58838
2023-03-31T16:15:00+0530,89.805,89.805,89.74,89.74,37,58844
2023-03-31T16:20:00+0530,89.74,89.7425,89.73,89.74,160,58851
2023-03-31T16:25:00+0530,89.74,89.74,89.71,89.71,143,58817
2023-03-31T16:30:00+0530,89.71,89.72,89.7025,89.705,84,58786
2023-03-31T16:35:00+0530,89.705,89.705,89.6875,89.705,991,58666
2023-03-31T16:40:00+0530,89.705,89.7425,89.705,89.735,564,58419
2023-03-31T16:45:00+0530,89.735,89.7375,89.715,89.7375,47,58534
2023-03-31T16:50:00+0530,89.7375,89.7375,89.7075,89.7175,73,58545
2023-03-31T16:55:00+0530,89.7175,89.765,89.7175,89.7225,287,58526
2023-04-03T09:00:00+0530,89.495,89.4975,89.3,89.355,3297,58149
2023-04-03T09:05:00+0530,89.3525,89.3525,89.33,89.3425,685,56898
2023-04-03T09:10:00+0530,89.3425,89.35,89.33,89.33,868,56380
2023-04-03T09:15:00+0530,89.33,89.34,89.3125,89.3175,396,56016
2023-04-03T09:20:00+0530,89.3175,89.32,89.31,89.31,502,55992
2023-04-03T09:25:00+0530,89.31,89.3125,89.2825,89.3125,386,55636
2023-04-03T09:30:00+0530,89.3125,89.335,89.3125,89.3325,883,55624
2023-04-03T09:35:00+0530,89.3325,89.34,89.32,89.32,87,55711
2023-04-03T09:40:00+0530,89.32,89.3325,89.3125,89.3325,46,55638
2023-04-03T09:45:00+0530,89.3325,89.35,89.33,89.34,84,55644
2023-04-03T09:50:00+0530,89.34,89.3425,89.33,89.33,22,55643
2023-04-03T09:55:00+0530,89.33,89.33,89.2975,89.31,883,55633
2023-04-03T10:00:00+0530,89.31,89.31,89.275,89.285,260,55718
2023-04-03T10:05:00+0530,89.285,89.3275,89.285,89.315,616,55630
2023-04-03T10:10:00+0530,89.3325,89.345,89.3325,89.345,480,55804
2023-04-03T10:15:00+0530,89.345,89.345,89.33,89.33,626,56228
2023-04-03T10:20:00+0530,89.33,89.33,89.305,89.31,149,56358
2023-04-03T10:25:00+0530,89.31,89.32,89.305,89.3075,196,56358
2023-04-03T10:30:00+0530,89.3075,89.32,89.3075,89.32,166,56343
2023-04-03T10:35:00+0530,89.32,89.3275,89.32,89.32,56,56287
2023-04-03T10:40:00+0530,89.32,89.325,89.315,89.315,221,56169
2023-04-03T10:45:00+0530,89.315,89.3275,89.315,89.315,17,56170
2023-04-03T10:50:00+0530,89.315,89.34,89.315,89.3375,73,56185
2023-04-03T10:55:00+0530,89.3375,89.34,89.335,89.34,49,56173
2023-04-03T11:00:00+0530,89.34,89.34,89.325,89.3375,56,56182
2023-04-03T11:05:00+0530,89.3375,89.3375,89.3225,89.325,60,56168
2023-04-03T11:10:00+0530,89.325,89.3425,89.3225,89.3425,96,56134
2023-04-03T11:15:00+0530,89.3425,89.3425,89.315,89.3225,627,56174
2023-04-03T11:20:00+0530,89.3225,89.3275,89.32,89.32,8,56629
2023-04-03T11:25:00+0530,89.32,89.3375,89.32,89.3375,46,56608
2023-04-03T11:30:00+0530,89.3375,89.355,89.335,89.355,511,57018
2023-04-03T11:35:00+0530,89.355,89.365,89.355,89.355,91,56984
2023-04-03T11:40:00+0530,89.355,89.3825,89.3275,89.3825,387,56910
2023-04-03T11:45:00+0530,89.3825,89.415,89.3825,89.41,316,56847
2023-04-03T11:50:00+0530,89.41,89.415,89.4025,89.41,1162,57485
2023-04-03T11:55:00+0530,89.41,89.43,89.41,89.415,249,57320
2023-04-03T12:00:00+0530,89.42,89.4475,89.42,89.4475,690,57240
2023-04-03T12:05:00+0530,89.4475,89.4675,89.435,89.465,238,57555
2023-04-03T12:10:00+0530,89.465,89.465,89.45,89.45,373,57559
2023-04-03T12:15:00+0530,89.45,89.45,89.43,89.445,193,57460
2023-04-03T12:20:00+0530,89.445,89.4625,89.4425,89.4625,273,57459
2023-04-03T12:25:00+0530,89.4625,89.4725,89.4575,89.4575,476,57441
2023-04-03T12:30:00+0530,89.4725,89.49,89.4575,89.465,1209,57435
2023-04-03T12:35:00+0530,89.465,89.52,89.465,89.51,836,57325
2023-04-03T12:40:00+0530,89.51,89.52,89.505,89.5125,477,57333
2023-04-03T12:45:00+0530,89.515,89.5675,89.51,89.545,227,57615
2023-04-03T12:50:00+0530,89.545,89.545,89.5075,89.5075,91,57652
2023-04-03T12:55:00+0530,89.5075,89.5625,89.5075,89.5525,93,57678
2023-04-03T13:00:00+0530,89.55,89.57,89.535,89.57,906,57970
2023-04-03T13:05:00+0530,89.57,89.625,89.5675,89.6175,668,58109
2023-04-03T13:10:00+0530,89.6175,89.6225,89.5825,89.5825,301,58337
2023-04-03T13:15:00+0530,89.5825,89.6025,89.5825,89.5875,252,58463
2023-04-03T13:20:00+0530,89.5875,89.61,89.5875,89.595,109,58529
2023-04-03T13:25:00+0530,89.595,89.62,89.595,89.62,70,58567
2023-04-03T13:30:00+0530,89.62,89.6275,89.58,89.6,792,58642
2023-04-03T13:35:00+0530,89.6,89.6175,89.5925,89.5925,251,58746
2023-04-03T13:40:00+0530,89.5925,89.5975,89.585,89.59,46,58745
2023-04-03T13:45:00+0530,89.59,89.5975,89.58,89.5975,110,58748
2023-04-03T13:50:00+0530,89.5975,89.6275,89.5975,89.62,69,58805
2023-04-03T13:55:00+0530,89.62,89.62,89.605,89.605,66,58805
2023-04-03T14:00:00+0530,89.605,89.6275,89.605,89.61,118,58823
2023-04-03T14:05:00+0530,89.61,89.61,89.575,89.5825,64,58859
2023-04-03T14:10:00+0530,89.5825,89.6,89.5825,89.59,103,58877
2023-04-03T14:15:00+0530,89.5875,89.6025,89.5875,89.6025,529,58873
2023-04-03T14:20:00+0530,89.6025,89.685,89.6025,89.645,920,59523
2023-04-03T14:25:00+0530,89.645,89.645,89.64,89.64,48,59523
2023-04-03T14:30:00+0530,89.64,89.7075,89.64,89.6625,1183,59958
2023-04-03T14:35:00+0530,89.6625,89.68,89.6625,89.68,56,59878
2023-04-03T14:40:00+0530,89.68,89.69,89.68,89.69,223,59941
2023-04-03T14:45:00+0530,89.69,89.71,89.69,89.7,241,60051
2023-04-03T14:50:00+0530,89.7,89.7,89.69,89.6925,303,60062
2023-04-03T14:55:00+0530,89.6925,89.71,89.6875,89.69,128,60137
2023-04-03T15:00:00+0530,89.69,89.695,89.67,89.6825,93,60134
2023-04-03T15:05:00+0530,89.6825,89.685,89.67,89.685,88,60182
2023-04-03T15:10:00+0530,89.685,89.695,89.685,89.695,375,60206
2023-04-03T15:15:00+0530,89.695,89.72,89.69,89.71,1203,60872
2023-04-03T15:20:00+0530,89.71,89.71,89.67,89.67,496,60982
2023-04-03T15:25:00+0530,89.67,89.68,89.6675,89.6775,36,60985
2023-04-03T15:30:00+0530,89.6775,89.68,89.675,89.675,542,61008
2023-04-03T15:35:00+0530,89.675,89.675,89.67,89.67,42,61431
2023-04-03T15:40:00+0530,89.67,89.73,89.67,89.73,189,61431
2023-04-03T15:45:00+0530,89.73,89.7325,89.72,89.7225,316,61523
2023-04-03T15:50:00+0530,89.7225,89.76,89.705,89.76,869,61528
2023-04-03T15:55:00+0530,89.76,89.805,89.755,89.765,1046,62184
2023-04-03T16:00:00+0530,89.765,89.77,89.76,89.76,122,62400
2023-04-03T16:05:00+0530,89.76,89.765,89.745,89.745,44,62403
2023-04-03T16:10:00+0530,89.745,89.7875,89.745,89.775,588,62578
2023-04-03T16:15:00+0530,89.775,89.78,89.77,89.78,185,62972
2023-04-03T16:20:00+0530,89.78,89.7925,89.7675,89.7675,95,62994
2023-04-03T16:25:00+0530,89.7675,89.805,89.765,89.8025,313,62962
2023-04-03T16:30:00+0530,89.8025,89.8025,89.78,89.78,199,63168
2023-04-03T16:35:00+0530,89.78,89.78,89.7575,89.76,345,63270
2023-04-03T16:40:00+0530,89.76,89.775,89.75,89.775,132,63259
2023-04-03T16:45:00+0530,89.775,89.79,89.775,89.7875,238,63363
2023-04-03T16:50:00+0530,89.7875,89.7875,89.755,89.77,200,63388
2023-04-03T16:55:00+0530,89.77,89.785,89.755,89.785,582,63383
2023-04-05T09:00:00+0530,90.0475,90.3025,90.045,90.2225,2789,64526
2023-04-05T09:05:00+0530,90.2225,90.2375,90.215,90.23,819,65408
2023-04-05T09:10:00+0530,90.23,90.23,90.195,90.195,1009,66011
2023-04-05T09:15:00+0530,90.195,90.205,90.1475,90.1525,484,66022
2023-04-05T09:20:00+0530,90.1525,90.16,90.1525,90.1575,235,66188
2023-04-05T09:25:00+0530,90.1575,90.1775,90.155,90.1725,581,66237
2023-04-05T09:30:00+0530,90.1725,90.18,90.1675,90.18,331,66270
2023-04-05T09:35:00+0530,90.18,90.215,90.18,90.205,555,66259
2023-04-05T09:40:00+0530,90.205,90.215,90.1875,90.2125,348,66459
2023-04-05T09:45:00+0530,90.2125,90.2275,90.2,90.2225,533,66641
2023-04-05T09:50:00+0530,90.225,90.245,90.2175,90.2425,131,66719
2023-04-05T09:55:00+0530,90.2425,90.245,90.23,90.2325,456,66985
2023-04-05T10:00:00+0530,90.2325,90.2425,90.2225,90.2375,254,67003
2023-04-05T10:05:00+0530,90.2375,90.2375,90.2275,90.2275,140,67204
2023-04-05T10:10:00+0530,90.2275,90.2325,90.2275,90.23,64,67208
2023-04-05T10:15:00+0530,90.23,90.2375,90.225,90.23,71,67217
2023-04-05T10:20:00+0530,90.23,90.24,90.23,90.2325,658,67716
2023-04-05T10:25:00+0530,90.2325,90.2375,90.2275,90.23,100,67681
2023-04-05T10:30:00+0530,90.23,90.23,90.2275,90.2275,58,67681
2023-04-05T10:35:00+0530,90.2275,90.235,90.2275,90.23,304,67680
2023-04-05T10:40:00+0530,90.23,90.23,90.2275,90.2275,14,67790
2023-04-05T10:45:00+0530,90.2275,90.25,90.2225,90.25,430,67782
2023-04-05T10:50:00+0530,90.25,90.25,90.2425,90.2475,319,67738
2023-04-05T10:55:00+0530,90.2475,90.2525,90.24,90.2425,571,68006
2023-04-05T11:00:00+0530,90.2425,90.25,90.2425,90.2475,177,67982
2023-04-05T11:05:00+0530,90.2475,90.26,90.2475,90.26,101,68040
2023-04-05T11:10:00+0530,90.26,90.2725,90.255,90.27,635,68336
2023-04-05T11:15:00+0530,90.27,90.2925,90.27,90.2925,176,68343
2023-04-05T11:20:00+0530,90.2925,90.2925,90.28,90.2875,49,68356
2023-04-05T11:25:00+0530,90.2875,90.3075,90.2875,90.305,681,68439
2023-04-05T11:30:00+0530,90.305,90.315,90.2875,90.2875,82,68754
2023-04-05T11:35:00+0530,90.2875,90.2875,90.255,90.26,89,68746
2023-04-05T11:40:00+0530,90.26,90.26,90.245,90.255,185,68780
2023-04-05T11:45:00+0530,90.255,90.27,90.255,90.27,17,68780
2023-04-05T11:50:00+0530,90.27,90.27,90.25,90.25,81,68790
2023-04-05T11:55:00+0530,90.25,90.2525,90.245,90.2525,45,68804
2023-04-05T12:00:00+0530,90.25,90.26,90.245,90.25,227,68789
2023-04-05T12:05:00+0530,90.25,90.25,90.23,90.23,171,68779
2023-04-05T12:10:00+0530,90.23,90.23,90.19,90.205,207,68903
2023-04-05T12:15:00+0530,90.205,90.2125,90.19,90.2125,69,68914
2023-04-05T12:20:00+0530,90.2125,90.2175,90.21,90.21,114,68972
2023-04-05T12:25:00+0530,90.205,90.21,90.1925,90.2075,466,69033
2023-04-05T12:30:00+0530,90.2075,90.2225,90.2,90.22,509,69383
2023-04-05T12:35:00+0530,90.22,90.2475,90.22,90.2475,271,69298
2023-04-05T12:40:00+0530,90.2425,90.265,90.24,90.2625,1498,69425
2023-04-05T12:45:00+0530,90.2625,90.2875,90.2625,90.28,170,69843
2023-04-05T12:50:00+0530,90.28,90.28,90.255,90.255,26,69849
2023-04-05T12:55:00+0530,90.255,90.2675,90.255,90.2675,604,69664
2023-04-05T13:00:00+0530,90.2675,90.295,90.2675,90.285,579,69673
2023-04-05T13:05:00+0530,90.285,90.29,90.285,90.285,466,70150
2023-04-05T13:10:00+0530,90.285,90.285,90.27,90.285,153,70382
2023-04-05T13:15:00+0530,90.285,90.3,90.285,90.29,1897,70686
